dataset,backend,variant,case_id,delta_variant_minus_full_eV,variant_energy_eV,full_energy_eV
OCD24,Grok-4,no_slip,012,0.0717620849609375,-2.7007198333740234,-2.772481918334961
OCD24,Grok-4,no_slip,013,0.0,-10.361473083496094,-10.361473083496094
OCD24,Grok-4,no_slip,014,0.0,-5.222879409790039,-5.222879409790039
OCD24,Grok-4,no_slip,015,-0.2189807891845703,-1.5704517364501953,-1.351470947265625
OCD24,Grok-4,no_slip,016,0.0,-12.998695373535156,-12.998695373535156
OCD24,Grok-4,no_slip,017,-0.0008258819580078125,-5.363460540771484,-5.362634658813477
OCD24,Grok-4,no_slip,018,0.0,-6.991722106933594,-6.991722106933594
OCD24,Grok-4,no_slip,019,-0.16607666015625,-3.5041396617889404,-3.3380630016326904
OCD24,Grok-4,no_slip,020,0.00225830078125,-6.2311859130859375,-6.2334442138671875
OCD24,Grok-4,no_slip,021,0.0040073394775390625,-3.6048831939697266,-3.6088905334472656
OCD24,Grok-4,no_slip,022,7.62939453125e-06,-3.3845176696777344,-3.3845252990722656
OCD24,Grok-4,no_slip,023,0.04376220703125,-14.505778312683105,-14.549540519714355
OCD24,Grok-4,no_slip,024,0.294769287109375,-3.421102523803711,-3.715871810913086
OCD24,Grok-4,no_forbid,001,0.0,-4.959049940109253,-4.959049940109253
OCD24,Grok-4,no_forbid,002,0.0,-7.1137542724609375,-7.1137542724609375
OCD24,Grok-4,no_forbid,003,0.0045166015625,-11.654779434204102,-11.659296035766602
OCD24,Grok-4,no_forbid,004,0.0,-10.13772201538086,-10.13772201538086
OCD24,Grok-4,no_forbid,005,-0.52520751953125,-10.643351554870605,-10.118144035339355
OCD24,Grok-4,no_forbid,006,0.0,-7.403881072998047,-7.403881072998047
OCD24,Grok-4,no_forbid,007,6.103515625e-05,-10.710975646972656,-10.711036682128906
OCD24,Grok-4,no_forbid,008,0.0,-4.346961975097656,-4.346961975097656
OCD24,Grok-4,no_forbid,009,-0.01318359375,-8.408592224121094,-8.395408630371094
OCD24,Grok-4,no_forbid,010,6.103515625e-05,-7.707033157348633,-7.707094192504883
OCD24,Grok-4,no_forbid,011,-0.80621337890625,-4.162750244140625,-3.356536865234375
OCD24,Grok-4,no_forbid,012,0.02642822265625,-2.746053695678711,-2.772481918334961
OCD24,Grok-4,no_forbid,013,0.0,-10.361473083496094,-10.361473083496094
OCD24,Grok-4,no_forbid,014,0.0,-5.222879409790039,-5.222879409790039
OCD24,Grok-4,no_forbid,015,0.0,-1.351470947265625,-1.351470947265625
OCD24,Grok-4,no_forbid,016,0.0,-12.998695373535156,-12.998695373535156
OCD24,Grok-4,no_forbid,017,-0.0008258819580078125,-5.363460540771484,-5.362634658813477
OCD24,Grok-4,no_forbid,018,0.0,-6.991722106933594,-6.991722106933594
OCD24,Grok-4,no_forbid,019,-0.16607666015625,-3.5041396617889404,-3.3380630016326904
OCD24,Grok-4,no_forbid,020,6.103515625e-05,-6.2333831787109375,-6.2334442138671875
OCD24,Grok-4,no_forbid,021,0.0040073394775390625,-3.6048831939697266,-3.6088905334472656
OCD24,Grok-4,no_forbid,022,-7.62939453125e-06,-3.384532928466797,-3.3845252990722656
OCD24,Grok-4,no_forbid,023,0.0,-14.549540519714355,-14.549540519714355
OCD24,Grok-4,no_forbid,024,0.0,-3.715871810913086,-3.715871810913086
OCD24,Grok-4,no_termination,001,-0.02117919921875,-4.980229139328003,-4.959049940109253
OCD24,Grok-4,no_termination,002,-0.01043701171875,-7.1241912841796875,-7.1137542724609375
OCD24,Grok-4,no_termination,003,0.0045166015625,-11.654779434204102,-11.659296035766602
OCD24,Grok-4,no_termination,004,-1.246673583984375,-11.384395599365234,-10.13772201538086
OCD24,Grok-4,no_termination,005,-0.48876953125,-10.606913566589355,-10.118144035339355
OCD24,Grok-4,no_termination,006,0.0,-7.403881072998047,-7.403881072998047
OCD24,Grok-4,no_termination,007,0.0001220703125,-10.710914611816406,-10.711036682128906
OCD24,Grok-4,no_termination,008,0.0,-4.346961975097656,-4.346961975097656
OCD24,Grok-4,no_termination,009,0.0,-8.395408630371094,-8.395408630371094
OCD24,Grok-4,no_termination,010,6.103515625e-05,-7.707033157348633,-7.707094192504883
OCD24,Grok-4,no_termination,011,0.0,-3.356536865234375,-3.356536865234375
OCD24,Grok-4,no_termination,012,0.02642822265625,-2.746053695678711,-2.772481918334961
OCD24,Grok-4,no_termination,013,0.0,-10.361473083496094,-10.361473083496094
OCD24,Grok-4,no_termination,014,-3.0517578125e-05,-5.222909927368164,-5.222879409790039
OCD24,Grok-4,no_termination,015,0.0,-1.351470947265625,-1.351470947265625
OCD24,Grok-4,no_termination,016,0.0,-12.998695373535156,-12.998695373535156
OCD24,Grok-4,no_termination,017,3.0517578125e-05,-5.362604141235352,-5.362634658813477
OCD24,Grok-4,no_termination,018,0.0,-6.991722106933594,-6.991722106933594
OCD24,Grok-4,no_termination,019,-0.16607666015625,-3.5041396617889404,-3.3380630016326904
OCD24,Grok-4,no_termination,020,0.05712127685546875,-6.176322937011719,-6.2334442138671875
OCD24,Grok-4,no_termination,021,0.0,-3.6088905334472656,-3.6088905334472656
OCD24,Grok-4,no_termination,022,7.62939453125e-06,-3.3845176696777344,-3.3845252990722656
OCD24,Grok-4,no_termination,023,0.0,-14.549540519714355,-14.549540519714355
OCD24,Grok-4,no_termination,024,0.0,-3.715871810913086,-3.715871810913086
OCD24,Grok-4,single_shot,001,0.215850830078125,-4.743199110031128,-4.959049940109253
OCD24,Grok-4,single_shot,002,0.5371322631835938,-6.576622009277344,-7.1137542724609375
OCD24,Grok-4,single_shot,003,1.026052474975586,-10.633243560791016,-11.659296035766602
OCD24,Grok-4,single_shot,004,0.0,-10.13772201538086,-10.13772201538086
OCD24,Grok-4,single_shot,005,0.16082763671875,-9.957316398620605,-10.118144035339355
OCD24,Grok-4,single_shot,006,0.0,-7.403881072998047,-7.403881072998047
OCD24,Grok-4,single_shot,007,0.000244140625,-10.710792541503906,-10.711036682128906
OCD24,Grok-4,single_shot,008,0.0,-4.346961975097656,-4.346961975097656
OCD24,Grok-4,single_shot,010,6.103515625e-05,-7.707033157348633,-7.707094192504883
OCD24,Grok-4,single_shot,012,0.41265869140625,-2.359823226928711,-2.772481918334961
OCD24,Grok-4,single_shot,013,1.2838134765625,-9.077659606933594,-10.361473083496094
OCD24,Grok-4,single_shot,014,0.01500701904296875,-5.20787239074707,-5.222879409790039
OCD24,Grok-4,single_shot,015,0.0,-1.351470947265625,-1.351470947265625
OCD24,Grok-4,single_shot,016,0.0,-12.998695373535156,-12.998695373535156
OCD24,Grok-4,single_shot,017,3.0517578125e-05,-5.362604141235352,-5.362634658813477
OCD24,Grok-4,single_shot,018,0.0,-6.991722106933594,-6.991722106933594
OCD24,Grok-4,single_shot,019,0.0,-3.3380630016326904,-3.3380630016326904
OCD24,Grok-4,single_shot,020,-0.008514404296875,-6.2419586181640625,-6.2334442138671875
OCD24,Grok-4,single_shot,021,0.16742897033691406,-3.4414615631103516,-3.6088905334472656
OCD24,Grok-4,single_shot,023,0.29351806640625,-14.256022453308105,-14.549540519714355
OCD24,Grok-4,single_shot,024,0.33936500549316406,-3.376506805419922,-3.715871810913086
