case_id,ocd62_case_id,ocd_id,surface_formula,adsorbate,backend_key,backend,run1_backend,run2_backend,run3_backend,llm_model,force_field,calculator_backend,force_field_model,force_field_size,variant,e_run1,e_run2,e_run3,range_eV,e_min,std_eV,agreement_class
005,020,201,Cr36N48,[CH]=O,claude,claude_sonnet46_mace_mp0_small,claude_sonnet46_mace_mp0_small,claude_sonnet46_mace_mp0_small,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-7.77791023254,-7.7070941925,-7.7070941925,0.07081604004,-7.77791023254,0.0333830014194,moderate
005,020,201,Cr36N48,[CH]=O,claude,claude_sonnet46_mace_mp0_small,claude_sonnet46_mace_mp0_small,claude_sonnet46_mace_mp0_small,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-7.7070941925,-7.7070941925,-7.7070941925,0,-7.7070941925,0,exact_match
005,020,201,Cr36N48,[CH]=O,claude,claude_sonnet46_mace_mp0_small,claude_sonnet46_mace_mp0_small,claude_sonnet46_mace_mp0_small,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-7.7070941925,-7.7070941925,-7.7070941925,0,-7.7070941925,0,exact_match
005,020,201,Cr36N48,[CH]=O,claude,claude_sonnet46_mace_mp0_small,claude_sonnet46_mace_mp0_small,claude_sonnet46_mace_mp0_small,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-7.70703315735,-7.70703315735,-7.7070941925,6.10351499999e-05,-7.7070941925,2.87722456371e-05,exact_match
006,029,362,In18N18Ti36,O=N,claude,claude_sonnet46_mace_mp0_small,claude_sonnet46_mace_mp0_small,claude_sonnet46_mace_mp0_small,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,full,-7.88108825684,-7.8802947998,-7.8802947998,0.00079345704,-7.88108825684,0.00037403923571,exact_match
006,029,362,In18N18Ti36,O=N,claude,claude_sonnet46_mace_mp0_small,claude_sonnet46_mace_mp0_small,claude_sonnet46_mace_mp0_small,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-8.40859222412,-8.40859222412,-8.40859222412,0,-8.40859222412,0,exact_match
006,029,362,In18N18Ti36,O=N,claude,claude_sonnet46_mace_mp0_small,claude_sonnet46_mace_mp0_small,claude_sonnet46_mace_mp0_small,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-8.40859222412,-8.87007904053,-8.40859222412,0.46148681641,-8.87007904053,0.217546971541,divergent
006,029,362,In18N18Ti36,O=N,claude,claude_sonnet46_mace_mp0_small,claude_sonnet46_mace_mp0_small,claude_sonnet46_mace_mp0_small,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-8.87007904053,-8.87007904053,-8.87007904053,0,-8.87007904053,0,exact_match
006,029,362,In18N18Ti36,O=N,claude,claude_sonnet46_mace_mp0_small,,,,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,one_shot,,,,,,,missing
007,032,479,Ni6Sc36Te12,OH,claude,claude_sonnet46_mace_mp0_small,claude_sonnet46_mace_mp0_small,claude_sonnet46_mace_mp0_small,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,full,-7.22801208496,-7.22801208496,-7.22801208496,0,-7.22801208496,0,exact_match
007,032,479,Ni6Sc36Te12,OH,claude,claude_sonnet46_mace_mp0_small,claude_sonnet46_mace_mp0_small,claude_sonnet46_mace_mp0_small,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-7.22801208496,-7.22801208496,-7.22801208496,0,-7.22801208496,0,exact_match
007,032,479,Ni6Sc36Te12,OH,claude,claude_sonnet46_mace_mp0_small,claude_sonnet46_mace_mp0_small,claude_sonnet46_mace_mp0_small,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-7.22801208496,-7.22801208496,-7.22801208496,0,-7.22801208496,0,exact_match
007,032,479,Ni6Sc36Te12,OH,claude,claude_sonnet46_mace_mp0_small,claude_sonnet46_mace_mp0_small,claude_sonnet46_mace_mp0_small,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-7.13960266113,-7.22801208496,-7.22801208496,0.08840942383,-7.22801208496,0.041676602074,moderate
007,032,479,Ni6Sc36Te12,OH,claude,claude_sonnet46_mace_mp0_small,claude_sonnet46_mace_mp0_small,claude_sonnet46_mace_mp0_small,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-7.22801208496,-6.57665252686,-7.22801208496,0.6513595581,-7.22801208496,0.307053840349,large_divergent
008,035,513,Pd24Zr24,OH,claude,claude_sonnet46_mace_mp0_small,claude_sonnet46_mace_mp0_small,claude_sonnet46_mace_mp0_small,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,full,-6.23759460449,-6.24195861816,-6.24195861816,0.00436401367,-6.24195861816,0.00205721577283,match
008,035,513,Pd24Zr24,OH,claude,claude_sonnet46_mace_mp0_small,claude_sonnet46_mace_mp0_small,claude_sonnet46_mace_mp0_small,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-6.23329162598,-6.24195861816,-6.24195861816,0.00866699218,-6.24195861816,0.00408565929531,match
008,035,513,Pd24Zr24,OH,claude,claude_sonnet46_mace_mp0_small,claude_sonnet46_mace_mp0_small,claude_sonnet46_mace_mp0_small,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-6.24198913574,-6.24000549316,-6.24195861816,0.00198364258,-6.24198913574,0.000927988653756,match
008,035,513,Pd24Zr24,OH,claude,claude_sonnet46_mace_mp0_small,claude_sonnet46_mace_mp0_small,claude_sonnet46_mace_mp0_small,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-6.24195861816,-6.24195861816,-6.24195861816,0,-6.24195861816,0,exact_match
008,035,513,Pd24Zr24,OH,claude,claude_sonnet46_mace_mp0_small,claude_sonnet46_mace_mp0_small,claude_sonnet46_mace_mp0_small,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-6.17626190186,-6.10581970215,-6.10581970215,0.07044219971,-6.17626190186,0.0332067713978,moderate
009,036,530,Co32Y48,[NH],claude,claude_sonnet46_mace_mp0_small,claude_sonnet46_mace_mp0_small,claude_sonnet46_mace_mp0_small,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,full,-10.6433515549,-10.6433515549,-10.6433515549,0,-10.6433515549,0,exact_match
009,036,530,Co32Y48,[NH],claude,claude_sonnet46_mace_mp0_small,claude_sonnet46_mace_mp0_small,claude_sonnet46_mace_mp0_small,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-10.6433515549,-10.6433515549,-10.6433515549,0,-10.6433515549,0,exact_match
009,036,530,Co32Y48,[NH],claude,claude_sonnet46_mace_mp0_small,claude_sonnet46_mace_mp0_small,claude_sonnet46_mace_mp0_small,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-10.6433515549,-10.6433515549,-10.6433515549,0,-10.6433515549,0,exact_match
009,036,530,Co32Y48,[NH],claude,claude_sonnet46_mace_mp0_small,claude_sonnet46_mace_mp0_small,claude_sonnet46_mace_mp0_small,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-10.6433515549,-10.6433515549,-10.6433515549,0,-10.6433515549,0,exact_match
009,036,530,Co32Y48,[NH],claude,claude_sonnet46_mace_mp0_small,claude_sonnet46_mace_mp0_small,claude_sonnet46_mace_mp0_small,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-10.2085371017,-10.2085371017,-10.2085371017,0,-10.2085371017,0,exact_match
010,041,596,Cr18Pt18,H,claude,claude_sonnet46_mace_mp0_small,claude_sonnet46_mace_mp0_small,claude_sonnet46_mace_mp0_small,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,full,-4.98022913933,-4.74319911003,-4.74319911003,0.2370300293,-4.98022913933,0.111737027375,divergent
010,041,596,Cr18Pt18,H,claude,claude_sonnet46_mace_mp0_small,claude_sonnet46_mace_mp0_small,claude_sonnet46_mace_mp0_small,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-4.74316859245,-4.74316859245,-4.74316859245,0,-4.74316859245,0,exact_match
010,041,596,Cr18Pt18,H,claude,claude_sonnet46_mace_mp0_small,claude_sonnet46_mace_mp0_small,claude_sonnet46_mace_mp0_small,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-4.74316859245,-4.74316859245,-4.74316859245,0,-4.74316859245,0,exact_match
010,041,596,Cr18Pt18,H,claude,claude_sonnet46_mace_mp0_small,claude_sonnet46_mace_mp0_small,claude_sonnet46_mace_mp0_small,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-4.98022913933,-4.98022913933,-4.98022913933,0,-4.98022913933,0,exact_match
010,041,596,Cr18Pt18,H,claude,claude_sonnet46_mace_mp0_small,claude_sonnet46_mace_mp0_small,claude_sonnet46_mace_mp0_small,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-4.74316859245,-4.74316859245,-4.74316859245,0,-4.74316859245,0,exact_match
011,048,735,Re27Ti27,[NH2],claude,claude_sonnet46_mace_mp0_small,claude_sonnet46_mace_mp0_small,claude_sonnet46_mace_mp0_small,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,full,-11.6545963287,-11.6547794342,-11.6547794342,0.0001831055,-11.6547794342,8.63167604815e-05,exact_match
011,048,735,Re27Ti27,[NH2],claude,claude_sonnet46_mace_mp0_small,claude_sonnet46_mace_mp0_small,claude_sonnet46_mace_mp0_small,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-6.98352432251,-11.6547794342,-11.6547794342,4.67125511169,-11.6547794342,2.20205077742,severe
011,048,735,Re27Ti27,[NH2],claude,claude_sonnet46_mace_mp0_small,claude_sonnet46_mace_mp0_small,claude_sonnet46_mace_mp0_small,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-11.654718399,-11.6547794342,-11.6547794342,6.10351999999e-05,-11.6547794342,2.87722692073e-05,exact_match
011,048,735,Re27Ti27,[NH2],claude,claude_sonnet46_mace_mp0_small,claude_sonnet46_mace_mp0_small,claude_sonnet46_mace_mp0_small,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-11.6545963287,-11.654718399,-11.6547794342,0.0001831055,-11.6547794342,7.61242244341e-05,exact_match
011,048,735,Re27Ti27,[NH2],claude,claude_sonnet46_mace_mp0_small,claude_sonnet46_mace_mp0_small,claude_sonnet46_mace_mp0_small,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-6.98352432251,-6.98352432251,-6.98352432251,0,-6.98352432251,0,exact_match
012,050,768,Ga24Y24,H,claude,claude_sonnet46_mace_mp0_small,claude_sonnet46_mace_mp0_small,claude_sonnet46_mace_mp0_small,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,full,-3.50413966179,-3.50413966179,-3.50413966179,0,-3.50413966179,0,exact_match
012,050,768,Ga24Y24,H,claude,claude_sonnet46_mace_mp0_small,claude_sonnet46_mace_mp0_small,claude_sonnet46_mace_mp0_small,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-3.33806300163,-3.33806300163,-3.50413966179,0.16607666016,-3.50413966179,0.0782892883973,divergent
012,050,768,Ga24Y24,H,claude,claude_sonnet46_mace_mp0_small,claude_sonnet46_mace_mp0_small,claude_sonnet46_mace_mp0_small,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-3.33806300163,-3.50413966179,-3.50413966179,0.16607666016,-3.50413966179,0.0782892883973,divergent
012,050,768,Ga24Y24,H,claude,claude_sonnet46_mace_mp0_small,claude_sonnet46_mace_mp0_small,claude_sonnet46_mace_mp0_small,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-3.50413966179,-3.50413966179,-3.50413966179,0,-3.50413966179,0,exact_match
012,050,768,Ga24Y24,H,claude,claude_sonnet46_mace_mp0_small,claude_sonnet46_mace_mp0_small,claude_sonnet46_mace_mp0_small,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-3.50413966179,-3.25667262077,-3.25667262077,0.24746704102,-3.50413966179,0.116657081884,divergent
001,002,16,Hf18Sc18Si36,NO,gemini,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,full,-4.3469619751,-4.3469619751,-4.3469619751,0,-4.3469619751,0,exact_match
001,002,16,Hf18Sc18Si36,NO,gemini,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-4.3469619751,-4.3469619751,-4.3469619751,0,-4.3469619751,0,exact_match
001,002,16,Hf18Sc18Si36,NO,gemini,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-4.3469619751,-4.3469619751,-4.3469619751,0,-4.3469619751,0,exact_match
001,002,16,Hf18Sc18Si36,NO,gemini,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-4.3469619751,-4.3469619751,-4.3469619751,0,-4.3469619751,0,exact_match
001,002,16,Hf18Sc18Si36,NO,gemini,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-4.3469619751,-4.3469619751,-4.3469619751,0,-4.3469619751,0,exact_match
002,010,94,Ag18Sr27,[N]=N,gemini,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,full,-3.38451766968,-3.38451766968,-3.38451766968,0,-3.38451766968,0,exact_match
002,010,94,Ag18Sr27,[N]=N,gemini,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-3.38452529907,-3.38451766968,-3.38451766968,7.62938999976e-06,-3.38452529907,3.59652893677e-06,exact_match
002,010,94,Ag18Sr27,[N]=N,gemini,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-3.38452529907,-3.38451766968,-3.38451766968,7.62938999976e-06,-3.38452529907,3.59652893677e-06,exact_match
002,010,94,Ag18Sr27,[N]=N,gemini,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-3.38451766968,-3.38451766968,-3.38451766968,0,-3.38451766968,0,exact_match
002,010,94,Ag18Sr27,[N]=N,gemini,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-2.73585891724,-2.73585891724,-2.73585891724,0,-2.73585891724,0,exact_match
003,012,108,Ru60Ta20,[NH],gemini,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,full,-14.5495405197,-14.5495405197,-14.5495405197,0,-14.5495405197,0,exact_match
003,012,108,Ru60Ta20,[NH],gemini,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-14.2560224533,-14.2560224533,-14.5495405197,0.2935180664,-14.5495405197,0.138365743435,divergent
003,012,108,Ru60Ta20,[NH],gemini,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-13.5644330978,-14.5495405197,-14.5495405197,0.9851074219,-14.5495405197,0.464384092148,large_divergent
003,012,108,Ru60Ta20,[NH],gemini,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-14.5495405197,-14.5495405197,-14.5495405197,0,-14.5495405197,0,exact_match
003,012,108,Ru60Ta20,[NH],gemini,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-14.2560224533,-13.5644330978,-14.2560224533,0.6915893555,-14.2560224533,0.326018348714,large_divergent
004,016,181,Cu32Se64W16,C(C)O,gemini,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,full,-10.3614730835,-10.3614730835,-10.3614730835,0,-10.3614730835,0,exact_match
004,016,181,Cu32Se64W16,C(C)O,gemini,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-10.3631210327,-10.3614730835,-10.3614730835,0.0016479492,-10.3631210327,0.000776850702914,match
004,016,181,Cu32Se64W16,C(C)O,gemini,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-10.3614730835,-10.3614730835,-10.3614730835,0,-10.3614730835,0,exact_match
004,016,181,Cu32Se64W16,C(C)O,gemini,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-10.3614730835,-10.3614730835,-10.3614730835,0,-10.3614730835,0,exact_match
004,016,181,Cu32Se64W16,C(C)O,gemini,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-9.07759857178,-9.07741546631,-9.07741546631,0.000183105469999,-9.07759857178,8.6316746339e-05,exact_match
005,020,201,Cr36N48,[CH]=O,gemini,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,full,-7.7070941925,-7.7070941925,-7.7070941925,0,-7.7070941925,0,exact_match
005,020,201,Cr36N48,[CH]=O,gemini,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-7.7070941925,-7.7070941925,-7.7070941925,0,-7.7070941925,0,exact_match
005,020,201,Cr36N48,[CH]=O,gemini,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-7.70703315735,-7.70703315735,-7.7070941925,6.10351499999e-05,-7.7070941925,2.87722456371e-05,exact_match
005,020,201,Cr36N48,[CH]=O,gemini,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-7.70703315735,-7.70703315735,-7.7070941925,6.10351499999e-05,-7.7070941925,2.87722456371e-05,exact_match
005,020,201,Cr36N48,[CH]=O,gemini,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-7.7070941925,-7.7070941925,-7.7070941925,0,-7.7070941925,0,exact_match
006,029,362,In18N18Ti36,O=N,gemini,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,full,-7.96742248535,-7.96742248535,-7.96742248535,0,-7.96742248535,0,exact_match
006,029,362,In18N18Ti36,O=N,gemini,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-7.87889099121,-7.96742248535,-7.96742248535,0.08853149414,-7.96742248535,0.04173414657,moderate
006,029,362,In18N18Ti36,O=N,gemini,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-8.40859222412,-7.96742248535,-7.96742248535,0.44116973877,-8.40859222412,0.207969409292,divergent
006,029,362,In18N18Ti36,O=N,gemini,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-7.96742248535,-7.96742248535,-7.96742248535,0,-7.96742248535,0,exact_match
006,029,362,In18N18Ti36,O=N,gemini,gemini25pro_mace_mp0_small,,,,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,one_shot,,,,,,,missing
007,032,479,Ni6Sc36Te12,OH,gemini,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,full,-7.22801208496,-7.22801208496,-7.22801208496,0,-7.22801208496,0,exact_match
007,032,479,Ni6Sc36Te12,OH,gemini,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-7.11375427246,-7.22801208496,-7.11375427246,0.1142578125,-7.22801208496,0.0538616493482,divergent
007,032,479,Ni6Sc36Te12,OH,gemini,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-7.22801208496,-7.22801208496,-7.22801208496,0,-7.22801208496,0,exact_match
007,032,479,Ni6Sc36Te12,OH,gemini,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-7.22801208496,-7.22801208496,-7.22801208496,0,-7.22801208496,0,exact_match
007,032,479,Ni6Sc36Te12,OH,gemini,gemini25pro_mace_mp0_small,,,,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,one_shot,,,,,,,missing
008,035,513,Pd24Zr24,OH,gemini,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,full,-6.17626190186,-6.17626190186,-6.23100280762,0.05474090576,-6.23100280762,0.0258051104475,moderate
008,035,513,Pd24Zr24,OH,gemini,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-6.17649841309,-6.17626190186,-6.17649841309,0.00023651123,-6.17649841309,0.00011149246304,exact_match
008,035,513,Pd24Zr24,OH,gemini,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-6.17629241943,-6.17626190186,-6.17626190186,3.05175699999e-05,-6.17629241943,1.43861204615e-05,exact_match
008,035,513,Pd24Zr24,OH,gemini,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-6.23106384277,-6.17649841309,-6.17649841309,0.05456542968,-6.23106384277,0.0257223902301,moderate
008,035,513,Pd24Zr24,OH,gemini,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-6.23106384277,-6.17626190186,-6.17626190186,0.05480194091,-6.23106384277,0.0258338826931,moderate
009,036,530,Co32Y48,[NH],gemini,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,full,-10.6069135666,-10.6433515549,-10.6433515549,0.0364379883,-10.6433515549,0.0171770324132,minor
