dataset,backend,variant,case_id,delta_variant_minus_full_eV,variant_energy_eV,full_energy_eV
rep50,Gemini 2.5 Pro,no_termination,031,-0.00048828125,-7.339357376098633,-7.338869094848633
rep50,Gemini 2.5 Pro,no_termination,032,0.0,-1.094757080078125,-1.094757080078125
rep50,Gemini 2.5 Pro,no_termination,033,-0.20904541015625,-3.2235107421875,-3.01446533203125
rep50,Gemini 2.5 Pro,no_termination,034,1.52587890625e-05,-3.439350128173828,-3.4393653869628906
rep50,Gemini 2.5 Pro,no_termination,035,3.0517578125e-05,-4.418554306030273,-4.418584823608398
rep50,Gemini 2.5 Pro,no_termination,036,0.0,-0.16718101501464844,-0.16718101501464844
rep50,Gemini 2.5 Pro,no_termination,037,0.0,-10.361473083496094,-10.361473083496094
rep50,Gemini 2.5 Pro,no_termination,038,0.0,-3.3852310180664062,-3.3852310180664062
rep50,Gemini 2.5 Pro,no_termination,039,0.01544189453125,-7.434610366821289,-7.450052261352539
rep50,Gemini 2.5 Pro,no_termination,040,0.00495147705078125,-5.743021011352539,-5.74797248840332
rep50,Gemini 2.5 Pro,no_termination,041,-0.099395751953125,-4.055267333984375,-3.95587158203125
rep50,Gemini 2.5 Pro,no_termination,042,0.3569068908691406,-1.85589599609375,-2.2128028869628906
rep50,Gemini 2.5 Pro,no_termination,044,0.0,-5.087837219238281,-5.087837219238281
rep50,Gemini 2.5 Pro,no_termination,045,0.0,-2.8482284545898438,-2.8482284545898438
rep50,Gemini 2.5 Pro,no_termination,046,0.0,-8.322032928466797,-8.322032928466797
rep50,Gemini 2.5 Pro,no_termination,047,0.0,-10.486995697021484,-10.486995697021484
rep50,Gemini 2.5 Pro,no_termination,048,0.0,-2.903726577758789,-2.903726577758789
rep50,Gemini 2.5 Pro,no_termination,049,0.0,-8.628105163574219,-8.628105163574219
rep50,Gemini 2.5 Pro,no_termination,050,0.0,-11.695304870605469,-11.695304870605469
rep50,GPT-5.4,no_slip,001,0.0,-4.743168592453003,-4.743168592453003
rep50,GPT-5.4,no_slip,002,0.0,-3.5041396617889404,-3.5041396617889404
rep50,GPT-5.4,no_slip,003,1.52587890625e-05,-3.1345107555389404,-3.134526014328003
rep50,GPT-5.4,no_slip,004,0.0,-7.2280120849609375,-7.2280120849609375
rep50,GPT-5.4,no_slip,005,-0.05480194091796875,-6.2310638427734375,-6.176261901855469
rep50,GPT-5.4,no_slip,006,-0.002197265625,-5.4770660400390625,-5.4748687744140625
rep50,GPT-5.4,no_slip,007,0.003173828125,-11.654901504516602,-11.658075332641602
rep50,GPT-5.4,no_slip,008,0.0,-4.546131134033203,-4.546131134033203
rep50,GPT-5.4,no_slip,009,-0.3165283203125,-5.017307281494141,-4.700778961181641
rep50,GPT-5.4,no_slip,010,0.0,-10.075138092041016,-10.075138092041016
rep50,GPT-5.4,no_slip,011,7.62939453125e-06,-3.2839298248291016,-3.283937454223633
rep50,GPT-5.4,no_slip,012,0.0,-9.668575286865234,-9.668575286865234
rep50,GPT-5.4,no_slip,013,0.03891754150390625,-3.3456077575683594,-3.3845252990722656
rep50,GPT-5.4,no_slip,014,0.0,-7.854701995849609,-7.854701995849609
rep50,GPT-5.4,no_slip,015,0.434814453125,-10.208537101745605,-10.643351554870605
rep50,GPT-5.4,no_slip,016,0.0,-14.549540519714355,-14.549540519714355
rep50,GPT-5.4,no_slip,017,-0.9862489700317383,-8.466697692871094,-7.4804487228393555
rep50,GPT-5.4,no_slip,018,0.0,-2.113170623779297,-2.113170623779297
rep50,GPT-5.4,no_slip,019,-6.103515625e-05,-3.493206024169922,-3.493144989013672
rep50,GPT-5.4,no_slip,020,0.0,-2.7164840698242188,-2.7164840698242188
rep50,GPT-5.4,no_slip,021,7.62939453125e-05,-4.417152404785156,-4.417228698730469
rep50,GPT-5.4,no_slip,022,0.0,-7.176612854003906,-7.176612854003906
rep50,GPT-5.4,no_slip,023,0.0,-4.346961975097656,-4.346961975097656
rep50,GPT-5.4,no_slip,024,-1.52587890625e-05,-3.288808822631836,-3.2887935638427734
rep50,GPT-5.4,no_slip,025,0.0,-7.9674224853515625,-7.9674224853515625
rep50,GPT-5.4,no_slip,026,-0.20816802978515625,-19.925071716308594,-19.716903686523438
rep50,GPT-5.4,no_slip,027,0.0,-7.707094192504883,-7.707094192504883
rep50,GPT-5.4,no_slip,028,-0.5430431365966797,-7.811891555786133,-7.268848419189453
rep50,GPT-5.4,no_slip,029,-0.017625808715820312,-2.739093780517578,-2.721467971801758
rep50,GPT-5.4,no_slip,030,0.0,-4.292024612426758,-4.292024612426758
rep50,GPT-5.4,no_slip,031,0.1286754608154297,-7.211048126220703,-7.339723587036133
rep50,GPT-5.4,no_slip,032,0.0,-1.094757080078125,-1.094757080078125
rep50,GPT-5.4,no_slip,033,0.0,-3.056640625,-3.056640625
rep50,GPT-5.4,no_slip,034,-4.57763671875e-05,-3.607513427734375,-3.6074676513671875
rep50,GPT-5.4,no_slip,035,0.051441192626953125,-4.36711311340332,-4.418554306030273
rep50,GPT-5.4,no_slip,036,0.0,-0.16718101501464844,-0.16718101501464844
rep50,GPT-5.4,no_slip,037,0.1195831298828125,-10.241889953613281,-10.361473083496094
rep50,GPT-5.4,no_slip,038,-0.06597900390625,-3.3852310180664062,-3.3192520141601562
rep50,GPT-5.4,no_slip,039,0.0,-7.434549331665039,-7.434549331665039
rep50,GPT-5.4,no_slip,040,-0.29267120361328125,-5.74797248840332,-5.455301284790039
rep50,GPT-5.4,no_slip,041,0.0,-4.019645690917969,-4.019645690917969
rep50,GPT-5.4,no_slip,042,-0.014251708984375,-2.5004806518554688,-2.4862289428710938
rep50,GPT-5.4,no_slip,044,-0.01947021484375,-5.087837219238281,-5.068367004394531
rep50,GPT-5.4,no_slip,045,0.0,-2.8482284545898438,-2.8482284545898438
rep50,GPT-5.4,no_slip,046,-3.0517578125e-05,-8.329967498779297,-8.329936981201172
rep50,GPT-5.4,no_slip,047,0.0,-10.486995697021484,-10.486995697021484
rep50,GPT-5.4,no_slip,048,0.0,-2.903726577758789,-2.903726577758789
rep50,GPT-5.4,no_slip,049,-0.378753662109375,-8.628105163574219,-8.249351501464844
rep50,GPT-5.4,no_slip,050,0.0,-11.695274353027344,-11.695274353027344
rep50,GPT-5.4,no_forbid,001,-3.0517578125e-05,-4.743199110031128,-4.743168592453003
rep50,GPT-5.4,no_forbid,002,0.0,-3.5041396617889404,-3.5041396617889404
rep50,GPT-5.4,no_forbid,003,0.0,-3.134526014328003,-3.134526014328003
rep50,GPT-5.4,no_forbid,004,0.0,-7.2280120849609375,-7.2280120849609375
rep50,GPT-5.4,no_forbid,005,-0.05489349365234375,-6.2311553955078125,-6.176261901855469
rep50,GPT-5.4,no_forbid,006,0.9036102294921875,-4.571258544921875,-5.4748687744140625
rep50,GPT-5.4,no_forbid,007,0.0032958984375,-11.654779434204102,-11.658075332641602
rep50,GPT-5.4,no_forbid,008,0.0,-4.546131134033203,-4.546131134033203
rep50,GPT-5.4,no_forbid,009,-0.23644065856933594,-4.937219619750977,-4.700778961181641
rep50,GPT-5.4,no_forbid,010,0.0,-10.075138092041016,-10.075138092041016
rep50,GPT-5.4,no_forbid,011,0.0,-3.283937454223633,-3.283937454223633
rep50,GPT-5.4,no_forbid,012,-0.0001220703125,-9.668697357177734,-9.668575286865234
rep50,GPT-5.4,no_forbid,013,7.62939453125e-06,-3.3845176696777344,-3.3845252990722656
rep50,GPT-5.4,no_forbid,014,0.291015625,-7.563686370849609,-7.854701995849609
rep50,GPT-5.4,no_forbid,015,0.03643798828125,-10.606913566589355,-10.643351554870605
rep50,GPT-5.4,no_forbid,016,0.0,-14.549540519714355,-14.549540519714355
rep50,GPT-5.4,no_forbid,017,0.0027008056640625,-7.477747917175293,-7.4804487228393555
rep50,GPT-5.4,no_forbid,018,3.0517578125e-05,-2.113140106201172,-2.113170623779297
rep50,GPT-5.4,no_forbid,019,-0.05622291564941406,-3.549367904663086,-3.493144989013672
rep50,GPT-5.4,no_forbid,020,0.0,-2.7164840698242188,-2.7164840698242188
rep50,GPT-5.4,no_forbid,021,0.17572021484375,-4.241508483886719,-4.417228698730469
rep50,GPT-5.4,no_forbid,022,0.0,-7.176612854003906,-7.176612854003906
rep50,GPT-5.4,no_forbid,023,0.0,-4.346961975097656,-4.346961975097656
rep50,GPT-5.4,no_forbid,024,0.0110321044921875,-3.277761459350586,-3.2887935638427734
rep50,GPT-5.4,no_forbid,025,0.0,-7.9674224853515625,-7.9674224853515625
rep50,GPT-5.4,no_forbid,026,-0.072296142578125,-19.789199829101562,-19.716903686523438
rep50,GPT-5.4,no_forbid,027,0.0,-7.707094192504883,-7.707094192504883
rep50,GPT-5.4,no_forbid,028,-0.5218029022216797,-7.790651321411133,-7.268848419189453
rep50,GPT-5.4,no_forbid,029,-0.017625808715820312,-2.739093780517578,-2.721467971801758
rep50,GPT-5.4,no_forbid,030,6.103515625e-05,-4.291963577270508,-4.292024612426758
rep50,GPT-5.4,no_forbid,031,0.027235031127929688,-7.312488555908203,-7.339723587036133
rep50,GPT-5.4,no_forbid,032,0.0892333984375,-1.005523681640625,-1.094757080078125
rep50,GPT-5.4,no_forbid,033,0.04217529296875,-3.01446533203125,-3.056640625
rep50,GPT-5.4,no_forbid,034,0.00018310546875,-3.6072845458984375,-3.6074676513671875
rep50,GPT-5.4,no_forbid,035,0.051441192626953125,-4.36711311340332,-4.418554306030273
rep50,GPT-5.4,no_forbid,036,0.0,-0.16718101501464844,-0.16718101501464844
rep50,GPT-5.4,no_forbid,037,-0.00164794921875,-10.363121032714844,-10.361473083496094
rep50,GPT-5.4,no_forbid,038,6.103515625e-05,-3.3191909790039062,-3.3192520141601562
rep50,GPT-5.4,no_forbid,039,0.0,-7.434549331665039,-7.434549331665039
rep50,GPT-5.4,no_forbid,040,-0.29267120361328125,-5.74797248840332,-5.455301284790039
rep50,GPT-5.4,no_forbid,041,-0.000885009765625,-4.020530700683594,-4.019645690917969
rep50,GPT-5.4,no_forbid,042,-0.0142822265625,-2.5005111694335938,-2.4862289428710938
rep50,GPT-5.4,no_forbid,044,-0.0194091796875,-5.087776184082031,-5.068367004394531
rep50,GPT-5.4,no_forbid,045,0.0,-2.8482284545898438,-2.8482284545898438
rep50,GPT-5.4,no_forbid,046,0.5169677734375,-7.812969207763672,-8.329936981201172
rep50,GPT-5.4,no_forbid,047,0.0,-10.486995697021484,-10.486995697021484
rep50,GPT-5.4,no_forbid,048,0.0,-2.903726577758789,-2.903726577758789
rep50,GPT-5.4,no_forbid,049,-0.378631591796875,-8.627983093261719,-8.249351501464844
rep50,GPT-5.4,no_forbid,050,0.0,-11.695274353027344,-11.695274353027344
rep50,GPT-5.4,no_termination,001,-0.21588134765625,-4.959049940109253,-4.743168592453003
rep50,GPT-5.4,no_termination,002,0.0,-3.5041396617889404,-3.5041396617889404
rep50,GPT-5.4,no_termination,003,0.0,-3.134526014328003,-3.134526014328003
rep50,GPT-5.4,no_termination,004,0.0,-7.2280120849609375,-7.2280120849609375
rep50,GPT-5.4,no_termination,005,-0.05474090576171875,-6.2310028076171875,-6.176261901855469
rep50,GPT-5.4,no_termination,006,0.0025634765625,-5.4723052978515625,-5.4748687744140625
rep50,GPT-5.4,no_termination,007,-0.00152587890625,-11.659601211547852,-11.658075332641602
rep50,GPT-5.4,no_termination,008,0.0,-4.546131134033203,-4.546131134033203
rep50,GPT-5.4,no_termination,009,-0.23747825622558594,-4.938257217407227,-4.700778961181641
rep50,GPT-5.4,no_termination,010,-0.0001220703125,-10.075260162353516,-10.075138092041016
rep50,GPT-5.4,no_termination,011,0.0,-3.283937454223633,-3.283937454223633
rep50,GPT-5.4,no_termination,012,0.000244140625,-9.668331146240234,-9.668575286865234
rep50,GPT-5.4,no_termination,013,0.03893280029296875,-3.345592498779297,-3.3845252990722656
rep50,GPT-5.4,no_termination,014,0.130157470703125,-7.724544525146484,-7.854701995849609
rep50,GPT-5.4,no_termination,015,0.0,-10.643351554870605,-10.643351554870605
rep50,GPT-5.4,no_termination,016,0.0,-14.549540519714355,-14.549540519714355
rep50,GPT-5.4,no_termination,017,-0.9860353469848633,-8.466484069824219,-7.4804487228393555
rep50,GPT-5.4,no_termination,018,0.0,-2.113170623779297,-2.113170623779297
rep50,GPT-5.4,no_termination,019,0.013692855834960938,-3.479452133178711,-3.493144989013672
rep50,GPT-5.4,no_termination,020,-0.0010223388671875,-2.7175064086914062,-2.7164840698242188
rep50,GPT-5.4,no_termination,021,-0.460479736328125,-4.877708435058594,-4.417228698730469
rep50,GPT-5.4,no_termination,022,0.01666259765625,-7.159950256347656,-7.176612854003906
rep50,GPT-5.4,no_termination,023,0.0,-4.346961975097656,-4.346961975097656
rep50,GPT-5.4,no_termination,024,-1.52587890625e-05,-3.288808822631836,-3.2887935638427734
rep50,GPT-5.4,no_termination,025,-0.9026565551757812,-8.870079040527344,-7.9674224853515625
rep50,GPT-5.4,no_termination,026,-0.00048828125,-19.717391967773438,-19.716903686523438
rep50,GPT-5.4,no_termination,027,0.0,-7.707094192504883,-7.707094192504883
rep50,GPT-5.4,no_termination,028,-0.5218639373779297,-7.790712356567383,-7.268848419189453
rep50,GPT-5.4,no_termination,029,-0.017625808715820312,-2.739093780517578,-2.721467971801758
rep50,GPT-5.4,no_termination,030,0.015668869018554688,-4.276355743408203,-4.292024612426758
rep50,GPT-5.4,no_termination,031,0.0,-7.339723587036133,-7.339723587036133
rep50,GPT-5.4,no_termination,032,0.0,-1.094757080078125,-1.094757080078125
rep50,GPT-5.4,no_termination,033,-0.1668701171875,-3.2235107421875,-3.056640625
rep50,GPT-5.4,no_termination,034,-4.57763671875e-05,-3.607513427734375,-3.6074676513671875
rep50,GPT-5.4,no_termination,035,0.0,-4.418554306030273,-4.418554306030273
rep50,GPT-5.4,no_termination,036,0.001331329345703125,-0.1658496856689453,-0.16718101501464844
rep50,GPT-5.4,no_termination,037,0.0,-10.361473083496094,-10.361473083496094
rep50,GPT-5.4,no_termination,038,0.0,-3.3192520141601562,-3.3192520141601562
rep50,GPT-5.4,no_termination,039,-0.0155029296875,-7.450052261352539,-7.434549331665039
rep50,GPT-5.4,no_termination,040,-0.29267120361328125,-5.74797248840332,-5.455301284790039
rep50,GPT-5.4,no_termination,041,-0.00994873046875,-4.029594421386719,-4.019645690917969
rep50,GPT-5.4,no_termination,042,-0.0001220703125,-2.4863510131835938,-2.4862289428710938
rep50,GPT-5.4,no_termination,044,-0.01953125,-5.087898254394531,-5.068367004394531
rep50,GPT-5.4,no_termination,045,0.0,-2.8482284545898438,-2.8482284545898438
rep50,GPT-5.4,no_termination,046,0.22607421875,-8.103862762451172,-8.329936981201172
rep50,GPT-5.4,no_termination,047,0.0,-10.486995697021484,-10.486995697021484
rep50,GPT-5.4,no_termination,048,-7.62939453125e-06,-2.9037342071533203,-2.903726577758789
rep50,GPT-5.4,no_termination,049,-0.378753662109375,-8.628105163574219,-8.249351501464844
rep50,GPT-5.4,no_termination,050,-3.0517578125e-05,-11.695304870605469,-11.695274353027344
rep50,Grok-4,no_slip,001,-0.215850830078125,-4.959049940109253,-4.743199110031128
rep50,Grok-4,no_slip,002,0.0,-3.5041396617889404,-3.5041396617889404
rep50,Grok-4,no_slip,003,0.0,-3.134526014328003,-3.134526014328003
rep50,Grok-4,no_slip,004,0.483612060546875,-6.6301116943359375,-7.1137237548828125
rep50,Grok-4,no_slip,005,0.01080322265625,-6.2311859130859375,-6.2419891357421875
rep50,Grok-4,no_slip,006,0.02398681640625,-5.4508819580078125,-5.4748687744140625
rep50,Grok-4,no_slip,007,-0.0006103515625,-11.658258438110352,-11.657648086547852
rep50,Grok-4,no_slip,008,0.10138893127441406,-4.444742202758789,-4.546131134033203
rep50,Grok-4,no_slip,009,0.066619873046875,-4.950687408447266,-5.017307281494141
rep50,Grok-4,no_slip,010,0.0,-10.076349258422852,-10.076349258422852
rep50,Grok-4,no_slip,011,0.0,-3.283937454223633,-3.283937454223633
rep50,Grok-4,no_slip,012,-0.314453125,-9.670894622802734,-9.356441497802734
rep50,Grok-4,no_slip,013,0.0,-3.3845176696777344,-3.3845176696777344
rep50,Grok-4,no_slip,014,-0.19875717163085938,-8.053489685058594,-7.854732513427734
rep50,Grok-4,no_slip,015,-0.434814453125,-10.643351554870605,-10.208537101745605
rep50,Grok-4,no_slip,016,0.0,-14.549540519714355,-14.549540519714355
rep50,Grok-4,no_slip,017,0.9764680862426758,-7.4900007247924805,-8.466468811035156
rep50,Grok-4,no_slip,018,-0.023681640625,-2.149190902709961,-2.125509262084961
rep50,Grok-4,no_slip,019,0.05616188049316406,-3.493206024169922,-3.549367904663086
rep50,Grok-4,no_slip,020,0.2787017822265625,-2.4379501342773438,-2.7166519165039062
rep50,Grok-4,no_slip,021,0.0,-4.248908996582031,-4.248908996582031
rep50,Grok-4,no_slip,022,-0.232666015625,-7.392616271972656,-7.159950256347656
rep50,Grok-4,no_slip,023,1.9073486328125e-06,-4.346961975097656,-4.346963882446289
rep50,Grok-4,no_slip,024,-0.028528213500976562,-3.288806915283203,-3.2602787017822266
rep50,Grok-4,no_slip,025,0.0,-8.870079040527344,-8.870079040527344
rep50,Grok-4,no_slip,026,0.00222015380859375,-19.726364135742188,-19.72858428955078
rep50,Grok-4,no_slip,027,0.0,-7.707094192504883,-7.707094192504883
rep50,Grok-4,no_slip,028,0.02117919921875,-7.790651321411133,-7.811830520629883
rep50,Grok-4,no_slip,029,0.0,-2.739093780517578,-2.739093780517578
rep50,Grok-4,no_slip,030,-0.287628173828125,-4.578418731689453,-4.290790557861328
rep50,Grok-4,no_slip,031,0.0001220703125,-7.339113235473633,-7.339235305786133
rep50,Grok-4,no_slip,032,0.0,-1.094757080078125,-1.094757080078125
rep50,Grok-4,no_slip,033,-0.000274658203125,-2.7364501953125,-2.736175537109375
rep50,Grok-4,no_slip,034,-0.0001220703125,-3.439472198486328,-3.439350128173828
rep50,Grok-4,no_slip,035,0.05140876770019531,-4.367143630981445,-4.418552398681641
rep50,Grok-4,no_slip,036,0.0,-0.16717910766601562,-0.16717910766601562
rep50,Grok-4,no_slip,037,0.6972808837890625,-9.663703918457031,-10.360984802246094
rep50,Grok-4,no_slip,038,-0.077606201171875,-3.3967971801757812,-3.3191909790039062
rep50,Grok-4,no_slip,039,-0.0155029296875,-7.450054168701172,-7.434551239013672
rep50,Grok-4,no_slip,040,0.0,-5.747974395751953,-5.747974395751953
rep50,Grok-4,no_slip,041,0.0,-3.876556396484375,-3.876556396484375
rep50,Grok-4,no_slip,042,-3.0517578125e-05,-1.85601806640625,-1.855987548828125
rep50,Grok-4,no_slip,044,0.0,-5.085487365722656,-5.085487365722656
rep50,Grok-4,no_slip,045,0.0,-2.8500900268554688,-2.8500900268554688
rep50,Grok-4,no_slip,046,-0.0079345703125,-8.329967498779297,-8.322032928466797
rep50,Grok-4,no_slip,047,0.0,-10.486995697021484,-10.486995697021484
rep50,Grok-4,no_slip,048,0.0,-2.9037342071533203,-2.9037342071533203
rep50,Grok-4,no_slip,049,0.8314208984375,-7.796440124511719,-8.627861022949219
rep50,Grok-4,no_slip,050,0.0,-11.695274353027344,-11.695274353027344
rep50,Grok-4,no_forbid,001,-0.215850830078125,-4.959049940109253,-4.743199110031128
rep50,Grok-4,no_forbid,002,0.0,-3.5041396617889404,-3.5041396617889404
rep50,Grok-4,no_forbid,003,0.0,-3.134526014328003,-3.134526014328003
rep50,Grok-4,no_forbid,004,-0.02587890625,-7.1396026611328125,-7.1137237548828125
rep50,Grok-4,no_forbid,005,0.010955810546875,-6.2310333251953125,-6.2419891357421875
rep50,Grok-4,no_forbid,006,0.00238037109375,-5.4724884033203125,-5.4748687744140625
rep50,Grok-4,no_forbid,007,-0.0169677734375,-11.674615859985352,-11.657648086547852
rep50,Grok-4,no_forbid,008,0.10141944885253906,-4.444711685180664,-4.546131134033203
rep50,Grok-4,no_forbid,009,0.0,-5.017307281494141,-5.017307281494141
rep50,Grok-4,no_forbid,010,0.0,-10.076349258422852,-10.076349258422852
rep50,Grok-4,no_forbid,011,0.0,-3.283937454223633,-3.283937454223633
rep50,Grok-4,no_forbid,012,-0.3145751953125,-9.671016693115234,-9.356441497802734
rep50,Grok-4,no_forbid,013,0.0,-3.3845176696777344,-3.3845176696777344
rep50,Grok-4,no_forbid,014,0.1422119140625,-7.712520599365234,-7.854732513427734
rep50,Grok-4,no_forbid,015,-0.434814453125,-10.643351554870605,-10.208537101745605
rep50,Grok-4,no_forbid,016,0.0,-14.549540519714355,-14.549540519714355
rep50,Grok-4,no_forbid,017,-0.000152587890625,-8.466621398925781,-8.466468811035156
rep50,Grok-4,no_forbid,018,0.012338638305664062,-2.113170623779297,-2.125509262084961
rep50,Grok-4,no_forbid,019,0.05567359924316406,-3.493694305419922,-3.549367904663086
rep50,Grok-4,no_forbid,020,0.0,-2.7166519165039062,-2.7166519165039062
rep50,Grok-4,no_forbid,021,0.0,-4.248908996582031,-4.248908996582031
rep50,Grok-4,no_forbid,022,-6.103515625e-05,-7.160011291503906,-7.159950256347656
rep50,Grok-4,no_forbid,023,0.0,-4.346963882446289,-4.346963882446289
rep50,Grok-4,no_forbid,024,-0.028528213500976562,-3.288806915283203,-3.2602787017822266
rep50,Grok-4,no_forbid,025,0.47467041015625,-8.395408630371094,-8.870079040527344
rep50,Grok-4,no_forbid,026,-0.1964263916015625,-19.925010681152344,-19.72858428955078
rep50,Grok-4,no_forbid,027,0.0,-7.707094192504883,-7.707094192504883
rep50,Grok-4,no_forbid,028,0.0,-7.811830520629883,-7.811830520629883
rep50,Grok-4,no_forbid,029,0.0,-2.739093780517578,-2.739093780517578
rep50,Grok-4,no_forbid,030,-0.0011425018310546875,-4.291933059692383,-4.290790557861328
rep50,Grok-4,no_forbid,031,0.0,-7.339235305786133,-7.339235305786133
rep50,Grok-4,no_forbid,032,0.0,-1.094757080078125,-1.094757080078125
rep50,Grok-4,no_forbid,033,0.008087158203125,-2.72808837890625,-2.736175537109375
rep50,Grok-4,no_forbid,034,-1.52587890625e-05,-3.4393653869628906,-3.439350128173828
rep50,Grok-4,no_forbid,035,0.03680419921875,-4.381748199462891,-4.418552398681641
rep50,Grok-4,no_forbid,036,0.0,-0.16717910766601562,-0.16717910766601562
rep50,Grok-4,no_forbid,037,-6.103515625e-05,-10.361045837402344,-10.360984802246094
rep50,Grok-4,no_forbid,038,-0.066497802734375,-3.3856887817382812,-3.3191909790039062
rep50,Grok-4,no_forbid,039,0.0,-7.434551239013672,-7.434551239013672
rep50,Grok-4,no_forbid,040,0.0,-5.747974395751953,-5.747974395751953
rep50,Grok-4,no_forbid,041,-0.1787109375,-4.055267333984375,-3.876556396484375
rep50,Grok-4,no_forbid,042,-0.000274658203125,-1.85626220703125,-1.855987548828125
rep50,Grok-4,no_forbid,044,0.017120361328125,-5.068367004394531,-5.085487365722656
rep50,Grok-4,no_forbid,045,0.0,-2.8500900268554688,-2.8500900268554688
rep50,Grok-4,no_forbid,046,-0.0079345703125,-8.329967498779297,-8.322032928466797
rep50,Grok-4,no_forbid,047,0.0,-10.486995697021484,-10.486995697021484
rep50,Grok-4,no_forbid,048,0.0,-2.9037342071533203,-2.9037342071533203
rep50,Grok-4,no_forbid,049,0.0,-8.627861022949219,-8.627861022949219
rep50,Grok-4,no_forbid,050,0.0,-11.695274353027344,-11.695274353027344
rep50,Grok-4,no_termination,001,-0.215850830078125,-4.959049940109253,-4.743199110031128
rep50,Grok-4,no_termination,002,0.0,-3.5041396617889404,-3.5041396617889404
rep50,Grok-4,no_termination,003,0.0,-3.134526014328003,-3.134526014328003
rep50,Grok-4,no_termination,004,-0.114288330078125,-7.2280120849609375,-7.1137237548828125
rep50,Grok-4,no_termination,005,0.010955810546875,-6.2310333251953125,-6.2419891357421875
rep50,Grok-4,no_termination,006,0.8235549926757812,-4.651313781738281,-5.4748687744140625
rep50,Grok-4,no_termination,007,-0.0169677734375,-11.674615859985352,-11.657648086547852
rep50,Grok-4,no_termination,008,0.10141944885253906,-4.444711685180664,-4.546131134033203
rep50,Grok-4,no_termination,009,0.0,-5.017307281494141,-5.017307281494141
rep50,Grok-4,no_termination,010,0.0010890960693359375,-10.075260162353516,-10.076349258422852
rep50,Grok-4,no_termination,011,0.0,-3.283937454223633,-3.283937454223633
rep50,Grok-4,no_termination,012,-0.20281982421875,-9.559261322021484,-9.356441497802734
rep50,Grok-4,no_termination,013,0.038909912109375,-3.3456077575683594,-3.3845176696777344
rep50,Grok-4,no_termination,014,0.13018798828125,-7.724544525146484,-7.854732513427734
rep50,Grok-4,no_termination,015,-0.39837646484375,-10.606913566589355,-10.208537101745605
rep50,Grok-4,no_termination,016,0.0,-14.549540519714355,-14.549540519714355
rep50,Grok-4,no_termination,017,-0.000152587890625,-8.466621398925781,-8.466468811035156
rep50,Grok-4,no_termination,018,-3.0517578125e-05,-2.125539779663086,-2.125509262084961
rep50,Grok-4,no_termination,019,0.05567359924316406,-3.493694305419922,-3.549367904663086
rep50,Grok-4,no_termination,020,0.0,-2.7166519165039062,-2.7166519165039062
rep50,Grok-4,no_termination,021,-0.1683197021484375,-4.417228698730469,-4.248908996582031
rep50,Grok-4,no_termination,022,0.44366455078125,-6.716285705566406,-7.159950256347656
rep50,Grok-4,no_termination,023,0.0,-4.346963882446289,-4.346963882446289
rep50,Grok-4,no_termination,024,-0.028512954711914062,-3.2887916564941406,-3.2602787017822266
rep50,Grok-4,no_termination,025,0.0,-8.870079040527344,-8.870079040527344
rep50,Grok-4,no_termination,026,-0.1964874267578125,-19.925071716308594,-19.72858428955078
rep50,Grok-4,no_termination,027,0.0,-7.707094192504883,-7.707094192504883
rep50,Grok-4,no_termination,028,0.02117919921875,-7.790651321411133,-7.811830520629883
rep50,Grok-4,no_termination,029,0.0,-2.739093780517578,-2.739093780517578
rep50,Grok-4,no_termination,030,-0.0011425018310546875,-4.291933059692383,-4.290790557861328
rep50,Grok-4,no_termination,031,0.1708984375,-7.168336868286133,-7.339235305786133
rep50,Grok-4,no_termination,032,0.0,-1.094757080078125,-1.094757080078125
rep50,Grok-4,no_termination,033,-0.001617431640625,-2.73779296875,-2.736175537109375
rep50,Grok-4,no_termination,034,0.0,-3.439350128173828,-3.439350128173828
rep50,Grok-4,no_termination,035,0.05140876770019531,-4.367143630981445,-4.418552398681641
rep50,Grok-4,no_termination,036,0.0,-0.16717910766601562,-0.16717910766601562
rep50,Grok-4,no_termination,037,0.0,-10.360984802246094,-10.360984802246094
rep50,Grok-4,no_termination,038,-0.067138671875,-3.3863296508789062,-3.3191909790039062
rep50,Grok-4,no_termination,039,0.0,-7.434551239013672,-7.434551239013672
rep50,Grok-4,no_termination,040,0.0,-5.747974395751953,-5.747974395751953
rep50,Grok-4,no_termination,041,-0.1787109375,-4.055267333984375,-3.876556396484375
rep50,Grok-4,no_termination,042,-0.000335693359375,-1.8563232421875,-1.855987548828125
rep50,Grok-4,no_termination,044,0.0,-5.085487365722656,-5.085487365722656
rep50,Grok-4,no_termination,045,0.0,-2.8500900268554688,-2.8500900268554688
rep50,Grok-4,no_termination,046,0.0,-8.322032928466797,-8.322032928466797
rep50,Grok-4,no_termination,047,0.0,-10.486995697021484,-10.486995697021484
rep50,Grok-4,no_termination,048,0.0,-2.9037342071533203,-2.9037342071533203
rep50,Grok-4,no_termination,049,0.0,-8.627861022949219,-8.627861022949219
rep50,Grok-4,no_termination,050,0.0,-11.695274353027344,-11.695274353027344
