path,success,failure_class,error,calc_failure_count,dissociation_count
no_termination/004/result.json,False,external_api_or_service,"Error code: 429 - {'code': 'Some resource has been exhausted', 'error': 'Your team 6f345731-9dd2-4c52-bac5-3be64eb3a761 has either used all available credits or reached its monthly spending limit. To continue making API requests, please purchase more credits or raise your spending limit.'}",0,0
no_termination/005/result.json,False,external_api_or_service,"Error code: 429 - {'code': 'Some resource has been exhausted', 'error': 'Your team 6f345731-9dd2-4c52-bac5-3be64eb3a761 has either used all available credits or reached its monthly spending limit. To continue making API requests, please purchase more credits or raise your spending limit.'}",0,0
no_termination/006/result.json,False,external_api_or_service,"Error code: 429 - {'code': 'Some resource has been exhausted', 'error': 'Your team 6f345731-9dd2-4c52-bac5-3be64eb3a761 has either used all available credits or reached its monthly spending limit. To continue making API requests, please purchase more credits or raise your spending limit.'}",0,0
no_termination/007/result.json,False,external_api_or_service,"Error code: 429 - {'code': 'Some resource has been exhausted', 'error': 'Your team 6f345731-9dd2-4c52-bac5-3be64eb3a761 has either used all available credits or reached its monthly spending limit. To continue making API requests, please purchase more credits or raise your spending limit.'}",0,0
no_termination/008/result.json,False,external_api_or_service,"Error code: 429 - {'code': 'Some resource has been exhausted', 'error': 'Your team 6f345731-9dd2-4c52-bac5-3be64eb3a761 has either used all available credits or reached its monthly spending limit. To continue making API requests, please purchase more credits or raise your spending limit.'}",0,0
no_termination/009/result.json,False,external_api_or_service,"Error code: 429 - {'code': 'Some resource has been exhausted', 'error': 'Your team 6f345731-9dd2-4c52-bac5-3be64eb3a761 has either used all available credits or reached its monthly spending limit. To continue making API requests, please purchase more credits or raise your spending limit.'}",0,0
no_termination/010/result.json,False,external_api_or_service,"Error code: 429 - {'code': 'Some resource has been exhausted', 'error': 'Your team 6f345731-9dd2-4c52-bac5-3be64eb3a761 has either used all available credits or reached its monthly spending limit. To continue making API requests, please purchase more credits or raise your spending limit.'}",0,0
no_termination/011/result.json,False,external_api_or_service,"Error code: 429 - {'code': 'Some resource has been exhausted', 'error': 'Your team 6f345731-9dd2-4c52-bac5-3be64eb3a761 has either used all available credits or reached its monthly spending limit. To continue making API requests, please purchase more credits or raise your spending limit.'}",0,0
no_termination/012/result.json,False,external_api_or_service,"Error code: 429 - {'code': 'Some resource has been exhausted', 'error': 'Your team 6f345731-9dd2-4c52-bac5-3be64eb3a761 has either used all available credits or reached its monthly spending limit. To continue making API requests, please purchase more credits or raise your spending limit.'}",0,0
no_termination/013/result.json,False,external_api_or_service,"Error code: 429 - {'code': 'Some resource has been exhausted', 'error': 'Your team 6f345731-9dd2-4c52-bac5-3be64eb3a761 has either used all available credits or reached its monthly spending limit. To continue making API requests, please purchase more credits or raise your spending limit.'}",0,0
no_termination/014/result.json,False,external_api_or_service,"Error code: 429 - {'code': 'Some resource has been exhausted', 'error': 'Your team 6f345731-9dd2-4c52-bac5-3be64eb3a761 has either used all available credits or reached its monthly spending limit. To continue making API requests, please purchase more credits or raise your spending limit.'}",0,0
no_termination/015/result.json,False,external_api_or_service,"Error code: 429 - {'code': 'Some resource has been exhausted', 'error': 'Your team 6f345731-9dd2-4c52-bac5-3be64eb3a761 has either used all available credits or reached its monthly spending limit. To continue making API requests, please purchase more credits or raise your spending limit.'}",0,0
no_termination/016/result.json,False,external_api_or_service,"Error code: 429 - {'code': 'Some resource has been exhausted', 'error': 'Your team 6f345731-9dd2-4c52-bac5-3be64eb3a761 has either used all available credits or reached its monthly spending limit. To continue making API requests, please purchase more credits or raise your spending limit.'}",0,0
no_termination/017/result.json,False,external_api_or_service,"Error code: 429 - {'code': 'Some resource has been exhausted', 'error': 'Your team 6f345731-9dd2-4c52-bac5-3be64eb3a761 has either used all available credits or reached its monthly spending limit. To continue making API requests, please purchase more credits or raise your spending limit.'}",0,0
no_termination/018/result.json,False,external_api_or_service,"Error code: 429 - {'code': 'Some resource has been exhausted', 'error': 'Your team 6f345731-9dd2-4c52-bac5-3be64eb3a761 has either used all available credits or reached its monthly spending limit. To continue making API requests, please purchase more credits or raise your spending limit.'}",0,0
no_termination/019/result.json,False,external_api_or_service,"Error code: 429 - {'code': 'Some resource has been exhausted', 'error': 'Your team 6f345731-9dd2-4c52-bac5-3be64eb3a761 has either used all available credits or reached its monthly spending limit. To continue making API requests, please purchase more credits or raise your spending limit.'}",0,0
no_termination/020/result.json,False,external_api_or_service,"Error code: 429 - {'code': 'Some resource has been exhausted', 'error': 'Your team 6f345731-9dd2-4c52-bac5-3be64eb3a761 has either used all available credits or reached its monthly spending limit. To continue making API requests, please purchase more credits or raise your spending limit.'}",0,0
no_termination/021/result.json,False,external_api_or_service,"Error code: 429 - {'code': 'Some resource has been exhausted', 'error': 'Your team 6f345731-9dd2-4c52-bac5-3be64eb3a761 has either used all available credits or reached its monthly spending limit. To continue making API requests, please purchase more credits or raise your spending limit.'}",0,0
no_termination/022/result.json,False,external_api_or_service,"Error code: 429 - {'code': 'Some resource has been exhausted', 'error': 'Your team 6f345731-9dd2-4c52-bac5-3be64eb3a761 has either used all available credits or reached its monthly spending limit. To continue making API requests, please purchase more credits or raise your spending limit.'}",0,0
no_termination/023/result.json,False,external_api_or_service,"Error code: 429 - {'code': 'Some resource has been exhausted', 'error': 'Your team 6f345731-9dd2-4c52-bac5-3be64eb3a761 has either used all available credits or reached its monthly spending limit. To continue making API requests, please purchase more credits or raise your spending limit.'}",0,0
no_termination/024/result.json,False,external_api_or_service,"Error code: 429 - {'code': 'Some resource has been exhausted', 'error': 'Your team 6f345731-9dd2-4c52-bac5-3be64eb3a761 has either used all available credits or reached its monthly spending limit. To continue making API requests, please purchase more credits or raise your spending limit.'}",0,0
no_termination/025/result.json,False,external_api_or_service,"Error code: 429 - {'code': 'Some resource has been exhausted', 'error': 'Your team 6f345731-9dd2-4c52-bac5-3be64eb3a761 has either used all available credits or reached its monthly spending limit. To continue making API requests, please purchase more credits or raise your spending limit.'}",0,0
no_termination/026/result.json,False,external_api_or_service,"Error code: 429 - {'code': 'Some resource has been exhausted', 'error': 'Your team 6f345731-9dd2-4c52-bac5-3be64eb3a761 has either used all available credits or reached its monthly spending limit. To continue making API requests, please purchase more credits or raise your spending limit.'}",0,0
no_termination/027/result.json,False,external_api_or_service,"Error code: 429 - {'code': 'Some resource has been exhausted', 'error': 'Your team 6f345731-9dd2-4c52-bac5-3be64eb3a761 has either used all available credits or reached its monthly spending limit. To continue making API requests, please purchase more credits or raise your spending limit.'}",0,0
no_termination/028/result.json,False,external_api_or_service,"Error code: 429 - {'code': 'Some resource has been exhausted', 'error': 'Your team 6f345731-9dd2-4c52-bac5-3be64eb3a761 has either used all available credits or reached its monthly spending limit. To continue making API requests, please purchase more credits or raise your spending limit.'}",0,0
no_termination/029/result.json,False,external_api_or_service,"Error code: 429 - {'code': 'Some resource has been exhausted', 'error': 'Your team 6f345731-9dd2-4c52-bac5-3be64eb3a761 has either used all available credits or reached its monthly spending limit. To continue making API requests, please purchase more credits or raise your spending limit.'}",0,0
no_termination/030/result.json,False,external_api_or_service,"Error code: 429 - {'code': 'Some resource has been exhausted', 'error': 'Your team 6f345731-9dd2-4c52-bac5-3be64eb3a761 has either used all available credits or reached its monthly spending limit. To continue making API requests, please purchase more credits or raise your spending limit.'}",0,0
no_termination/031/result.json,False,external_api_or_service,"Error code: 429 - {'code': 'Some resource has been exhausted', 'error': 'Your team 6f345731-9dd2-4c52-bac5-3be64eb3a761 has either used all available credits or reached its monthly spending limit. To continue making API requests, please purchase more credits or raise your spending limit.'}",0,0
no_termination/032/result.json,False,external_api_or_service,"Error code: 429 - {'code': 'Some resource has been exhausted', 'error': 'Your team 6f345731-9dd2-4c52-bac5-3be64eb3a761 has either used all available credits or reached its monthly spending limit. To continue making API requests, please purchase more credits or raise your spending limit.'}",0,0
no_termination/033/result.json,False,external_api_or_service,"Error code: 429 - {'code': 'Some resource has been exhausted', 'error': 'Your team 6f345731-9dd2-4c52-bac5-3be64eb3a761 has either used all available credits or reached its monthly spending limit. To continue making API requests, please purchase more credits or raise your spending limit.'}",0,0
no_termination/034/result.json,False,external_api_or_service,"Error code: 429 - {'code': 'Some resource has been exhausted', 'error': 'Your team 6f345731-9dd2-4c52-bac5-3be64eb3a761 has either used all available credits or reached its monthly spending limit. To continue making API requests, please purchase more credits or raise your spending limit.'}",0,0
no_termination/035/result.json,False,external_api_or_service,"Error code: 429 - {'code': 'Some resource has been exhausted', 'error': 'Your team 6f345731-9dd2-4c52-bac5-3be64eb3a761 has either used all available credits or reached its monthly spending limit. To continue making API requests, please purchase more credits or raise your spending limit.'}",0,0
no_termination/036/result.json,False,external_api_or_service,"Error code: 429 - {'code': 'Some resource has been exhausted', 'error': 'Your team 6f345731-9dd2-4c52-bac5-3be64eb3a761 has either used all available credits or reached its monthly spending limit. To continue making API requests, please purchase more credits or raise your spending limit.'}",0,0
no_termination/037/result.json,False,external_api_or_service,"Error code: 429 - {'code': 'Some resource has been exhausted', 'error': 'Your team 6f345731-9dd2-4c52-bac5-3be64eb3a761 has either used all available credits or reached its monthly spending limit. To continue making API requests, please purchase more credits or raise your spending limit.'}",0,0
no_termination/038/result.json,False,external_api_or_service,"Error code: 429 - {'code': 'Some resource has been exhausted', 'error': 'Your team 6f345731-9dd2-4c52-bac5-3be64eb3a761 has either used all available credits or reached its monthly spending limit. To continue making API requests, please purchase more credits or raise your spending limit.'}",0,0
no_termination/039/result.json,False,external_api_or_service,"Error code: 429 - {'code': 'Some resource has been exhausted', 'error': 'Your team 6f345731-9dd2-4c52-bac5-3be64eb3a761 has either used all available credits or reached its monthly spending limit. To continue making API requests, please purchase more credits or raise your spending limit.'}",0,0
no_termination/040/result.json,False,external_api_or_service,"Error code: 429 - {'code': 'Some resource has been exhausted', 'error': 'Your team 6f345731-9dd2-4c52-bac5-3be64eb3a761 has either used all available credits or reached its monthly spending limit. To continue making API requests, please purchase more credits or raise your spending limit.'}",0,0
no_termination/041/result.json,False,external_api_or_service,"Error code: 429 - {'code': 'Some resource has been exhausted', 'error': 'Your team 6f345731-9dd2-4c52-bac5-3be64eb3a761 has either used all available credits or reached its monthly spending limit. To continue making API requests, please purchase more credits or raise your spending limit.'}",0,0
no_termination/042/result.json,False,external_api_or_service,"Error code: 429 - {'code': 'Some resource has been exhausted', 'error': 'Your team 6f345731-9dd2-4c52-bac5-3be64eb3a761 has either used all available credits or reached its monthly spending limit. To continue making API requests, please purchase more credits or raise your spending limit.'}",0,0
no_termination/043/result.json,False,external_api_or_service,"Error code: 429 - {'code': 'Some resource has been exhausted', 'error': 'Your team 6f345731-9dd2-4c52-bac5-3be64eb3a761 has either used all available credits or reached its monthly spending limit. To continue making API requests, please purchase more credits or raise your spending limit.'}",0,0
no_termination/044/result.json,False,external_api_or_service,"Error code: 429 - {'code': 'Some resource has been exhausted', 'error': 'Your team 6f345731-9dd2-4c52-bac5-3be64eb3a761 has either used all available credits or reached its monthly spending limit. To continue making API requests, please purchase more credits or raise your spending limit.'}",0,0
no_termination/045/result.json,False,external_api_or_service,"Error code: 429 - {'code': 'Some resource has been exhausted', 'error': 'Your team 6f345731-9dd2-4c52-bac5-3be64eb3a761 has either used all available credits or reached its monthly spending limit. To continue making API requests, please purchase more credits or raise your spending limit.'}",0,0
no_termination/046/result.json,False,external_api_or_service,"Error code: 429 - {'code': 'Some resource has been exhausted', 'error': 'Your team 6f345731-9dd2-4c52-bac5-3be64eb3a761 has either used all available credits or reached its monthly spending limit. To continue making API requests, please purchase more credits or raise your spending limit.'}",0,0
no_termination/047/result.json,False,external_api_or_service,"Error code: 429 - {'code': 'Some resource has been exhausted', 'error': 'Your team 6f345731-9dd2-4c52-bac5-3be64eb3a761 has either used all available credits or reached its monthly spending limit. To continue making API requests, please purchase more credits or raise your spending limit.'}",0,0
no_termination/048/result.json,False,external_api_or_service,"Error code: 429 - {'code': 'Some resource has been exhausted', 'error': 'Your team 6f345731-9dd2-4c52-bac5-3be64eb3a761 has either used all available credits or reached its monthly spending limit. To continue making API requests, please purchase more credits or raise your spending limit.'}",0,0
no_termination/049/result.json,False,external_api_or_service,"Error code: 429 - {'code': 'Some resource has been exhausted', 'error': 'Your team 6f345731-9dd2-4c52-bac5-3be64eb3a761 has either used all available credits or reached its monthly spending limit. To continue making API requests, please purchase more credits or raise your spending limit.'}",0,0
no_termination/050/result.json,False,external_api_or_service,"Error code: 429 - {'code': 'Some resource has been exhausted', 'error': 'Your team 6f345731-9dd2-4c52-bac5-3be64eb3a761 has either used all available credits or reached its monthly spending limit. To continue making API requests, please purchase more credits or raise your spending limit.'}",0,0
